car1/thomas_right_646.jpg 1 0 0 100 70
car1/5219.jpg 1 0 0 100 70
car1/2183.jpg 1 0 0 100 70
car1/3506.jpg 1 0 0 100 70
car1/1444.jpg 1 0 0 100 70
car1/4930.jpg 1 0 0 100 70
car1/5310.jpg 1 0 0 100 70
car1/933.jpg 1 0 0 100 70
car1/5552.jpg 1 0 0 100 70
car1/6-rear_0725.jpg_0000_0052_0041_0100_0061.jpg 1 0 0 100 70
car1/64.jpg 1 0 0 100 70
car1/6-rear_1069.jpg_0000_0043_0049_0298_0197.jpg 1 0 0 100 70
car1/7-rear_with_lanes_0059.jpg_0000_0108_0069_0144_0118.jpg 1 0 0 100 70
car1/954.jpg 1 0 0 100 70
car1/night_car_830.jpg 1 0 0 100 70
car1/7-rear_with_lanes_0017.jpg_0000_0049_0065_0156_0116.jpg 1 0 0 100 70
car1/thomas_far_722.jpg 1 0 0 100 70
car1/5814.jpg 1 0 0 100 70
car1/4010.jpg 1 0 0 100 70
car1/92.jpg 1 0 0 100 70
car1/245.jpg 1 0 0 100 70
car1/MiddleClose_356.jpg 1 0 0 100 70
car1/486.jpg 1 0 0 100 70
car1/far_608.jpg 1 0 0 100 70
car1/night_car_583.jpg 1 0 0 100 70
car1/3498.jpg 1 0 0 100 70
car1/thomas_right_16.jpg 1 0 0 100 70
car1/Right_175.jpg 1 0 0 100 70
car1/8-rear_parked_0082.jpg_0000_0060_0052_0170_0146.jpg 1 0 0 100 70
car1/3170.jpg 1 0 0 100 70
car1/339.jpg 1 0 0 100 70
car1/5197.jpg 1 0 0 100 70
car1/thomas_far_817.jpg 1 0 0 100 70
car1/far_157.jpg 1 0 0 100 70
car1/Right_864.jpg 1 0 0 100 70
car1/4752.jpg 1 0 0 100 70
car1/1421.jpg 1 0 0 100 70
car1/cal_tech_103.jpg 1 0 0 100 70
car1/3091.jpg 1 0 0 100 70
car1/379.jpg 1 0 0 100 70
car1/left_912.jpg 1 0 0 100 70
car1/5144.jpg 1 0 0 100 70
car1/4495.jpg 1 0 0 100 70
car1/thomas_left_711.jpg 1 0 0 100 70
car1/1553.jpg 1 0 0 100 70
car1/cal_tech_446.jpg 1 0 0 100 70
car1/2804.jpg 1 0 0 100 70
car1/thomas_far_807.jpg 1 0 0 100 70
car1/3030.jpg 1 0 0 100 70
car1/1933.jpg 1 0 0 100 70
car1/560.jpg 1 0 0 100 70
car1/thomas_far_539.jpg 1 0 0 100 70
car1/night_car_720.jpg 1 0 0 100 70
car1/left_657.jpg 1 0 0 100 70
car1/4569.jpg 1 0 0 100 70
car1/4250.jpg 1 0 0 100 70
car1/Right_929.jpg 1 0 0 100 70
car1/5939.jpg 1 0 0 100 70
car1/left_318.jpg 1 0 0 100 70
car1/5610.jpg 1 0 0 100 70
car1/far_542.jpg 1 0 0 100 70
car1/862.jpg 1 0 0 100 70
car1/left_387.jpg 1 0 0 100 70
car1/night_car_419.jpg 1 0 0 100 70
car1/1441.jpg 1 0 0 100 70
car1/2473.jpg 1 0 0 100 70
car1/7-rear_with_lanes_0258.jpg_0000_0137_0065_0114_0085.jpg 1 0 0 100 70
car1/thomas_left_83.jpg 1 0 0 100 70
car1/MiddleClose_137.jpg 1 0 0 100 70
car1/844.jpg 1 0 0 100 70
car1/thomas_right_449.jpg 1 0 0 100 70
car1/6-rear_0975.jpg_0000_0041_0052_0118_0080.jpg 1 0 0 100 70
car1/3179.jpg 1 0 0 100 70
car1/cal_tech_518.jpg 1 0 0 100 70
car1/Right_139.jpg 1 0 0 100 70
car1/far_959.jpg 1 0 0 100 70
car1/6-rear_0822.jpg_0000_0034_0040_0117_0084.jpg 1 0 0 100 70
car1/cal_tech_132.jpg 1 0 0 100 70
car1/6-rear_0349.jpg_0000_0036_0042_0243_0166.jpg 1 0 0 100 70
car1/far_136.jpg 1 0 0 100 70
car1/far_726.jpg 1 0 0 100 70
car1/night_car_1187.jpg 1 0 0 100 70
car1/thomas_left_592.jpg 1 0 0 100 70
car1/Right_584.jpg 1 0 0 100 70
car1/far_744.jpg 1 0 0 100 70
car1/night_car_1161.jpg 1 0 0 100 70
car1/7-rear_with_lanes_0197.jpg_0000_0073_0061_0235_0147.jpg 1 0 0 100 70
car1/6-rear_0142.jpg_0000_0043_0045_0158_0110.jpg 1 0 0 100 70
car1/thomas_middleclose_127.jpg 1 0 0 100 70
car1/5503.jpg 1 0 0 100 70
car1/night_car_679.jpg 1 0 0 100 70
car1/4459.jpg 1 0 0 100 70
car1/night_car_1171.jpg 1 0 0 100 70
car1/far_271.jpg 1 0 0 100 70
car1/night_car_340.jpg 1 0 0 100 70
car1/2358.jpg 1 0 0 100 70
car1/thomas_left_788.jpg 1 0 0 100 70
car1/7-rear_with_lanes_0404.jpg_0000_0134_0074_0149_0097.jpg 1 0 0 100 70
car1/night_car_736.jpg 1 0 0 100 70
car1/night_car_1444.jpg 1 0 0 100 70
car1/170.jpg 1 0 0 100 70
car1/night_car_126.jpg 1 0 0 100 70
car1/7-rear_with_lanes_0429.jpg_0000_0071_0065_0249_0155.jpg 1 0 0 100 70
car1/thomas_right_548.jpg 1 0 0 100 70
car1/6-rear_0870.jpg_0000_0043_0045_0275_0178.jpg 1 0 0 100 70
car1/8-rear_parked_0036.jpg_0000_0051_0059_0170_0131.jpg 1 0 0 100 70
car1/1771.jpg 1 0 0 100 70
car1/thomas_right_361.jpg 1 0 0 100 70
car1/2607.jpg 1 0 0 100 70
car1/left_935.jpg 1 0 0 100 70
car1/MiddleClose_371.jpg 1 0 0 100 70
car1/8-rear_parked_0118.jpg_0000_0111_0060_0170_0135.jpg 1 0 0 100 70
car1/night_car_388.jpg 1 0 0 100 70
car1/MiddleClose_279.jpg 1 0 0 100 70
car1/4875.jpg 1 0 0 100 70
car1/4400.jpg 1 0 0 100 70
car1/4515.jpg 1 0 0 100 70
car1/far_416.jpg 1 0 0 100 70
car1/1445.jpg 1 0 0 100 70
car1/4330.jpg 1 0 0 100 70
car1/1927.jpg 1 0 0 100 70
car1/5569.jpg 1 0 0 100 70
car1/cal_tech_483.jpg 1 0 0 100 70
car1/Right_411.jpg 1 0 0 100 70
car1/MiddleClose_419.jpg 1 0 0 100 70
car1/night_car_3.jpg 1 0 0 100 70
car1/far_972.jpg 1 0 0 100 70
car1/left_715.jpg 1 0 0 100 70
car1/2444.jpg 1 0 0 100 70
car1/left_640.jpg 1 0 0 100 70
car1/MiddleClose_451.jpg 1 0 0 100 70
car1/thomas_right_477.jpg 1 0 0 100 70
car1/left_298.jpg 1 0 0 100 70
car1/thomas_far_416.jpg 1 0 0 100 70
car1/3811.jpg 1 0 0 100 70
car1/far_920.jpg 1 0 0 100 70
car1/4613.jpg 1 0 0 100 70
car1/6-rear_0744.jpg_0000_0050_0036_0173_0092.jpg 1 0 0 100 70
car1/2176.jpg 1 0 0 100 70
car1/7-rear_with_lanes_0192.jpg_0000_0073_0065_0237_0151.jpg 1 0 0 100 70
car1/6-rear_0314.jpg_0000_0040_0044_0126_0083.jpg 1 0 0 100 70
car1/thomas_left_459.jpg 1 0 0 100 70
car1/left_810.jpg 1 0 0 100 70
car1/1822.jpg 1 0 0 100 70
car1/Right_131.jpg 1 0 0 100 70
car1/4802.jpg 1 0 0 100 70
car1/night_car_760.jpg 1 0 0 100 70
car1/thomas_far_63.jpg 1 0 0 100 70
car1/thomas_far_184.jpg 1 0 0 100 70
car1/night_car_1487.jpg 1 0 0 100 70
